ResponseID,Question,Response
R_4H1Izll8EGknlaJ,Timing-First Click.43,0
R_8hTzTWhIt3n7AHz,Timing-First Click.43,0
R_1MqpDS8VpRmCxGR,Timing-First Click.43,0
R_3XikxXHI9f3RNY1,Timing-First Click.43,0
R_bawhqfyJXOGMbZz,Timing-First Click.43,0
R_9STal68um6rtI45,Timing-First Click.43,0
R_3NMmCSjk8xZPyHH,Timing-First Click.43,0
R_6zMVC9kuhl7oD5j,Timing-First Click.43,0
R_9ua0FR0zNLyRqa9,Timing-First Click.43,0
R_eyQ92M2faxNQWFf,Timing-First Click.43,0
R_7379KPKAfmA5Sy9,Timing-First Click.43,0
R_8868VvS8DH4InYh,Timing-Last Click.43,0
R_brBsncrK2secV7v,Timing-Last Click.43,0
R_cIay1PiBWtSgPpr,Timing-Last Click.43,0
R_4IrZFD1AjeRZm1T,Timing-Last Click.43,0
R_8finadprGjxTKTP,Timing-Last Click.43,0
R_ahZZOGMuJqHBtGd,Timing-Last Click.43,0
R_249FSn3J0TI9ZWt,Timing-Last Click.43,0
R_0H5BNGYtHbJlJLn,Timing-Last Click.43,0
R_20ntoiSqvPVfdTT,Timing-Last Click.43,0
R_4H1Izll8EGknlaJ,Timing-Last Click.43,0
R_8hTzTWhIt3n7AHz,Timing-Last Click.43,0
R_1MqpDS8VpRmCxGR,Timing-Last Click.43,0
R_3XikxXHI9f3RNY1,Timing-Last Click.43,0
R_bawhqfyJXOGMbZz,Timing-Last Click.43,0
R_9STal68um6rtI45,Timing-Last Click.43,0
R_3NMmCSjk8xZPyHH,Timing-Last Click.43,0
R_6zMVC9kuhl7oD5j,Timing-Last Click.43,0
R_9ua0FR0zNLyRqa9,Timing-Last Click.43,0
R_eyQ92M2faxNQWFf,Timing-Last Click.43,0
R_7379KPKAfmA5Sy9,Timing-Last Click.43,0
R_8868VvS8DH4InYh,Timing-Page Submit.43,1.001
R_brBsncrK2secV7v,Timing-Page Submit.43,0.771
R_cIay1PiBWtSgPpr,Timing-Page Submit.43,0.331
R_4IrZFD1AjeRZm1T,Timing-Page Submit.43,1.005
R_8finadprGjxTKTP,Timing-Page Submit.43,0.861
R_ahZZOGMuJqHBtGd,Timing-Page Submit.43,0.87
R_249FSn3J0TI9ZWt,Timing-Page Submit.43,0.788
R_0H5BNGYtHbJlJLn,Timing-Page Submit.43,0.91
R_20ntoiSqvPVfdTT,Timing-Page Submit.43,1.811
R_4H1Izll8EGknlaJ,Timing-Page Submit.43,1.114
R_8hTzTWhIt3n7AHz,Timing-Page Submit.43,0.807
R_1MqpDS8VpRmCxGR,Timing-Page Submit.43,0.61
R_3XikxXHI9f3RNY1,Timing-Page Submit.43,0.941
R_bawhqfyJXOGMbZz,Timing-Page Submit.43,0.982
R_9STal68um6rtI45,Timing-Page Submit.43,1.856
R_3NMmCSjk8xZPyHH,Timing-Page Submit.43,1.632
R_6zMVC9kuhl7oD5j,Timing-Page Submit.43,0.599
R_9ua0FR0zNLyRqa9,Timing-Page Submit.43,0.918
R_eyQ92M2faxNQWFf,Timing-Page Submit.43,1.186
R_7379KPKAfmA5Sy9,Timing-Page Submit.43,1.156
R_8868VvS8DH4InYh,Timing-Click Count.43,0
R_brBsncrK2secV7v,Timing-Click Count.43,0
R_cIay1PiBWtSgPpr,Timing-Click Count.43,0
R_4IrZFD1AjeRZm1T,Timing-Click Count.43,0
R_8finadprGjxTKTP,Timing-Click Count.43,0
R_ahZZOGMuJqHBtGd,Timing-Click Count.43,0
R_249FSn3J0TI9ZWt,Timing-Click Count.43,0
R_0H5BNGYtHbJlJLn,Timing-Click Count.43,0
R_20ntoiSqvPVfdTT,Timing-Click Count.43,0
R_4H1Izll8EGknlaJ,Timing-Click Count.43,0
R_8hTzTWhIt3n7AHz,Timing-Click Count.43,0
R_1MqpDS8VpRmCxGR,Timing-Click Count.43,0
R_3XikxXHI9f3RNY1,Timing-Click Count.43,0
R_bawhqfyJXOGMbZz,Timing-Click Count.43,0
R_9STal68um6rtI45,Timing-Click Count.43,0
R_3NMmCSjk8xZPyHH,Timing-Click Count.43,0
R_6zMVC9kuhl7oD5j,Timing-Click Count.43,0
R_9ua0FR0zNLyRqa9,Timing-Click Count.43,0
R_eyQ92M2faxNQWFf,Timing-Click Count.43,0
R_7379KPKAfmA5Sy9,Timing-Click Count.43,0
R_8868VvS8DH4InYh,"""TO /  PET""B = physical     /         N = psychological",1
R_brBsncrK2secV7v,"""TO /  PET""B = physical     /         N = psychological",1
R_cIay1PiBWtSgPpr,"""TO /  PET""B = physical     /         N = psychological",1
R_4IrZFD1AjeRZm1T,"""TO /  PET""B = physical     /         N = psychological",1
R_8finadprGjxTKTP,"""TO /  PET""B = physical     /         N = psychological",1
R_ahZZOGMuJqHBtGd,"""TO /  PET""B = physical     /         N = psychological",1
R_249FSn3J0TI9ZWt,"""TO /  PET""B = physical     /         N = psychological",1
R_0H5BNGYtHbJlJLn,"""TO /  PET""B = physical     /         N = psychological",1
R_20ntoiSqvPVfdTT,"""TO /  PET""B = physical     /         N = psychological",1
R_4H1Izll8EGknlaJ,"""TO /  PET""B = physical     /         N = psychological",2
R_8hTzTWhIt3n7AHz,"""TO /  PET""B = physical     /         N = psychological",1
R_1MqpDS8VpRmCxGR,"""TO /  PET""B = physical     /         N = psychological",2
R_3XikxXHI9f3RNY1,"""TO /  PET""B = physical     /         N = psychological",1
R_bawhqfyJXOGMbZz,"""TO /  PET""B = physical     /         N = psychological",1
R_9STal68um6rtI45,"""TO /  PET""B = physical     /         N = psychological",1
R_3NMmCSjk8xZPyHH,"""TO /  PET""B = physical     /         N = psychological",1
R_6zMVC9kuhl7oD5j,"""TO /  PET""B = physical     /         N = psychological",1
R_9ua0FR0zNLyRqa9,"""TO /  PET""B = physical     /         N = psychological",1
R_eyQ92M2faxNQWFf,"""TO /  PET""B = physical     /         N = psychological",1
R_7379KPKAfmA5Sy9,"""TO /  PET""B = physical     /         N = psychological",1
R_8868VvS8DH4InYh,Timing-First Click.44,0
R_brBsncrK2secV7v,Timing-First Click.44,0
R_cIay1PiBWtSgPpr,Timing-First Click.44,0
R_4IrZFD1AjeRZm1T,Timing-First Click.44,0
R_8finadprGjxTKTP,Timing-First Click.44,0
R_ahZZOGMuJqHBtGd,Timing-First Click.44,0
R_249FSn3J0TI9ZWt,Timing-First Click.44,0
R_0H5BNGYtHbJlJLn,Timing-First Click.44,0
R_20ntoiSqvPVfdTT,Timing-First Click.44,0
R_4H1Izll8EGknlaJ,Timing-First Click.44,0
R_8hTzTWhIt3n7AHz,Timing-First Click.44,0
R_1MqpDS8VpRmCxGR,Timing-First Click.44,0
R_3XikxXHI9f3RNY1,Timing-First Click.44,0
R_bawhqfyJXOGMbZz,Timing-First Click.44,0
R_9STal68um6rtI45,Timing-First Click.44,0
R_3NMmCSjk8xZPyHH,Timing-First Click.44,0
R_6zMVC9kuhl7oD5j,Timing-First Click.44,0
R_9ua0FR0zNLyRqa9,Timing-First Click.44,0
R_eyQ92M2faxNQWFf,Timing-First Click.44,0
R_7379KPKAfmA5Sy9,Timing-First Click.44,0
R_8868VvS8DH4InYh,Timing-Last Click.44,0
R_brBsncrK2secV7v,Timing-Last Click.44,0
R_cIay1PiBWtSgPpr,Timing-Last Click.44,0
R_4IrZFD1AjeRZm1T,Timing-Last Click.44,0
R_8finadprGjxTKTP,Timing-Last Click.44,0
R_ahZZOGMuJqHBtGd,Timing-Last Click.44,0
R_249FSn3J0TI9ZWt,Timing-Last Click.44,0
R_0H5BNGYtHbJlJLn,Timing-Last Click.44,0
R_20ntoiSqvPVfdTT,Timing-Last Click.44,0
R_4H1Izll8EGknlaJ,Timing-Last Click.44,0
R_8hTzTWhIt3n7AHz,Timing-Last Click.44,0
R_1MqpDS8VpRmCxGR,Timing-Last Click.44,0
R_3XikxXHI9f3RNY1,Timing-Last Click.44,0
R_bawhqfyJXOGMbZz,Timing-Last Click.44,0
R_9STal68um6rtI45,Timing-Last Click.44,0
R_3NMmCSjk8xZPyHH,Timing-Last Click.44,0
R_6zMVC9kuhl7oD5j,Timing-Last Click.44,0
R_9ua0FR0zNLyRqa9,Timing-Last Click.44,0
R_eyQ92M2faxNQWFf,Timing-Last Click.44,0
R_7379KPKAfmA5Sy9,Timing-Last Click.44,0
R_8868VvS8DH4InYh,Timing-Page Submit.44,0.596
R_brBsncrK2secV7v,Timing-Page Submit.44,0.74
R_cIay1PiBWtSgPpr,Timing-Page Submit.44,0.879
R_4IrZFD1AjeRZm1T,Timing-Page Submit.44,1.873
R_8finadprGjxTKTP,Timing-Page Submit.44,1.496
R_ahZZOGMuJqHBtGd,Timing-Page Submit.44,0.719
R_249FSn3J0TI9ZWt,Timing-Page Submit.44,0.975
R_0H5BNGYtHbJlJLn,Timing-Page Submit.44,0.765
R_20ntoiSqvPVfdTT,Timing-Page Submit.44,1.212
R_4H1Izll8EGknlaJ,Timing-Page Submit.44,0.769
R_8hTzTWhIt3n7AHz,Timing-Page Submit.44,1.052
R_1MqpDS8VpRmCxGR,Timing-Page Submit.44,0.813
R_3XikxXHI9f3RNY1,Timing-Page Submit.44,0.868
R_bawhqfyJXOGMbZz,Timing-Page Submit.44,0.826
R_9STal68um6rtI45,Timing-Page Submit.44,1.843
R_3NMmCSjk8xZPyHH,Timing-Page Submit.44,1.303
R_6zMVC9kuhl7oD5j,Timing-Page Submit.44,0.841
R_9ua0FR0zNLyRqa9,Timing-Page Submit.44,0.706
R_eyQ92M2faxNQWFf,Timing-Page Submit.44,0.896
R_7379KPKAfmA5Sy9,Timing-Page Submit.44,1.302
R_8868VvS8DH4InYh,Timing-Click Count.44,0
R_brBsncrK2secV7v,Timing-Click Count.44,0
R_cIay1PiBWtSgPpr,Timing-Click Count.44,0
R_4IrZFD1AjeRZm1T,Timing-Click Count.44,0
R_8finadprGjxTKTP,Timing-Click Count.44,0
R_ahZZOGMuJqHBtGd,Timing-Click Count.44,0
R_249FSn3J0TI9ZWt,Timing-Click Count.44,0
R_0H5BNGYtHbJlJLn,Timing-Click Count.44,0
R_20ntoiSqvPVfdTT,Timing-Click Count.44,0
R_4H1Izll8EGknlaJ,Timing-Click Count.44,0
R_8hTzTWhIt3n7AHz,Timing-Click Count.44,0
R_1MqpDS8VpRmCxGR,Timing-Click Count.44,0
R_3XikxXHI9f3RNY1,Timing-Click Count.44,0
R_bawhqfyJXOGMbZz,Timing-Click Count.44,0
R_9STal68um6rtI45,Timing-Click Count.44,0
R_3NMmCSjk8xZPyHH,Timing-Click Count.44,0
R_6zMVC9kuhl7oD5j,Timing-Click Count.44,0
R_9ua0FR0zNLyRqa9,Timing-Click Count.44,0
R_eyQ92M2faxNQWFf,Timing-Click Count.44,0
R_7379KPKAfmA5Sy9,Timing-Click Count.44,0
R_8868VvS8DH4InYh,"""TO HUG""B = physical     /         N = psychological /  /   ",1
R_brBsncrK2secV7v,"""TO HUG""B = physical     /         N = psychological /  /   ",1
R_cIay1PiBWtSgPpr,"""TO HUG""B = physical     /         N = psychological /  /   ",1
R_4IrZFD1AjeRZm1T,"""TO HUG""B = physical     /         N = psychological /  /   ",1
R_8finadprGjxTKTP,"""TO HUG""B = physical     /         N = psychological /  /   ",1
R_ahZZOGMuJqHBtGd,"""TO HUG""B = physical     /         N = psychological /  /   ",1
R_249FSn3J0TI9ZWt,"""TO HUG""B = physical     /         N = psychological /  /   ",1
R_0H5BNGYtHbJlJLn,"""TO HUG""B = physical     /         N = psychological /  /   ",1
R_20ntoiSqvPVfdTT,"""TO HUG""B = physical     /         N = psychological /  /   ",1
R_4H1Izll8EGknlaJ,"""TO HUG""B = physical     /         N = psychological /  /   ",1
R_8hTzTWhIt3n7AHz,"""TO HUG""B = physical     /         N = psychological /  /   ",1
R_1MqpDS8VpRmCxGR,"""TO HUG""B = physical     /         N = psychological /  /   ",1
R_3XikxXHI9f3RNY1,"""TO HUG""B = physical     /         N = psychological /  /   ",1
R_bawhqfyJXOGMbZz,"""TO HUG""B = physical     /         N = psychological /  /   ",1
R_9STal68um6rtI45,"""TO HUG""B = physical     /         N = psychological /  /   ",1
R_3NMmCSjk8xZPyHH,"""TO HUG""B = physical     /         N = psychological /  /   ",1
R_6zMVC9kuhl7oD5j,"""TO HUG""B = physical     /         N = psychological /  /   ",1
R_9ua0FR0zNLyRqa9,"""TO HUG""B = physical     /         N = psychological /  /   ",1
R_eyQ92M2faxNQWFf,"""TO HUG""B = physical     /         N = psychological /  /   ",1
R_7379KPKAfmA5Sy9,"""TO HUG""B = physical     /         N = psychological /  /   ",2
R_8868VvS8DH4InYh,Timing-First Click.45,0
R_brBsncrK2secV7v,Timing-First Click.45,0
R_cIay1PiBWtSgPpr,Timing-First Click.45,0
R_4IrZFD1AjeRZm1T,Timing-First Click.45,0
R_8finadprGjxTKTP,Timing-First Click.45,0
R_ahZZOGMuJqHBtGd,Timing-First Click.45,0
R_249FSn3J0TI9ZWt,Timing-First Click.45,0
R_0H5BNGYtHbJlJLn,Timing-First Click.45,0
R_20ntoiSqvPVfdTT,Timing-First Click.45,0
R_4H1Izll8EGknlaJ,Timing-First Click.45,0
R_8hTzTWhIt3n7AHz,Timing-First Click.45,0
R_1MqpDS8VpRmCxGR,Timing-First Click.45,0
R_3XikxXHI9f3RNY1,Timing-First Click.45,0
R_bawhqfyJXOGMbZz,Timing-First Click.45,0
R_9STal68um6rtI45,Timing-First Click.45,0
R_3NMmCSjk8xZPyHH,Timing-First Click.45,0
R_6zMVC9kuhl7oD5j,Timing-First Click.45,0
R_9ua0FR0zNLyRqa9,Timing-First Click.45,0
R_eyQ92M2faxNQWFf,Timing-First Click.45,0
R_7379KPKAfmA5Sy9,Timing-First Click.45,0
R_8868VvS8DH4InYh,Timing-Last Click.45,0
R_brBsncrK2secV7v,Timing-Last Click.45,0
R_cIay1PiBWtSgPpr,Timing-Last Click.45,0
R_4IrZFD1AjeRZm1T,Timing-Last Click.45,0
R_8finadprGjxTKTP,Timing-Last Click.45,0
R_ahZZOGMuJqHBtGd,Timing-Last Click.45,0
R_249FSn3J0TI9ZWt,Timing-Last Click.45,0
R_0H5BNGYtHbJlJLn,Timing-Last Click.45,0
R_20ntoiSqvPVfdTT,Timing-Last Click.45,0
R_4H1Izll8EGknlaJ,Timing-Last Click.45,0
R_8hTzTWhIt3n7AHz,Timing-Last Click.45,0
R_1MqpDS8VpRmCxGR,Timing-Last Click.45,0
R_3XikxXHI9f3RNY1,Timing-Last Click.45,0
R_bawhqfyJXOGMbZz,Timing-Last Click.45,0
R_9STal68um6rtI45,Timing-Last Click.45,0
R_3NMmCSjk8xZPyHH,Timing-Last Click.45,0
R_6zMVC9kuhl7oD5j,Timing-Last Click.45,0
R_9ua0FR0zNLyRqa9,Timing-Last Click.45,0
R_eyQ92M2faxNQWFf,Timing-Last Click.45,0
R_7379KPKAfmA5Sy9,Timing-Last Click.45,0
R_8868VvS8DH4InYh,Timing-Page Submit.45,0.605
R_brBsncrK2secV7v,Timing-Page Submit.45,0.922
R_cIay1PiBWtSgPpr,Timing-Page Submit.45,1.124
R_4IrZFD1AjeRZm1T,Timing-Page Submit.45,1.038
R_8finadprGjxTKTP,Timing-Page Submit.45,0.897
R_ahZZOGMuJqHBtGd,Timing-Page Submit.45,0.901
R_249FSn3J0TI9ZWt,Timing-Page Submit.45,0.9
R_0H5BNGYtHbJlJLn,Timing-Page Submit.45,0.789
R_20ntoiSqvPVfdTT,Timing-Page Submit.45,0.894
R_4H1Izll8EGknlaJ,Timing-Page Submit.45,1.075
R_8hTzTWhIt3n7AHz,Timing-Page Submit.45,1.023
R_1MqpDS8VpRmCxGR,Timing-Page Submit.45,1.047
R_3XikxXHI9f3RNY1,Timing-Page Submit.45,1.541
R_bawhqfyJXOGMbZz,Timing-Page Submit.45,0.888
R_9STal68um6rtI45,Timing-Page Submit.45,1.256
R_3NMmCSjk8xZPyHH,Timing-Page Submit.45,1.687
R_6zMVC9kuhl7oD5j,Timing-Page Submit.45,0.773
R_9ua0FR0zNLyRqa9,Timing-Page Submit.45,0.725
R_eyQ92M2faxNQWFf,Timing-Page Submit.45,0.872
R_7379KPKAfmA5Sy9,Timing-Page Submit.45,0.79
R_8868VvS8DH4InYh,Timing-Click Count.45,0
R_brBsncrK2secV7v,Timing-Click Count.45,0
R_cIay1PiBWtSgPpr,Timing-Click Count.45,0
R_4IrZFD1AjeRZm1T,Timing-Click Count.45,0
R_8finadprGjxTKTP,Timing-Click Count.45,0
R_ahZZOGMuJqHBtGd,Timing-Click Count.45,0
R_249FSn3J0TI9ZWt,Timing-Click Count.45,0
R_0H5BNGYtHbJlJLn,Timing-Click Count.45,0
R_20ntoiSqvPVfdTT,Timing-Click Count.45,0
R_4H1Izll8EGknlaJ,Timing-Click Count.45,0
R_8hTzTWhIt3n7AHz,Timing-Click Count.45,0
R_1MqpDS8VpRmCxGR,Timing-Click Count.45,0
R_3XikxXHI9f3RNY1,Timing-Click Count.45,0
R_bawhqfyJXOGMbZz,Timing-Click Count.45,0
R_9STal68um6rtI45,Timing-Click Count.45,0
R_3NMmCSjk8xZPyHH,Timing-Click Count.45,0
R_6zMVC9kuhl7oD5j,Timing-Click Count.45,0
R_9ua0FR0zNLyRqa9,Timing-Click Count.45,0
R_eyQ92M2faxNQWFf,Timing-Click Count.45,0
R_7379KPKAfmA5Sy9,Timing-Click Count.45,0
R_8868VvS8DH4InYh,"""TO /  PRODUCE""B = physical     /         N = psychological",1
R_brBsncrK2secV7v,"""TO /  PRODUCE""B = physical     /         N = psychological",2
R_cIay1PiBWtSgPpr,"""TO /  PRODUCE""B = physical     /         N = psychological",2
R_4IrZFD1AjeRZm1T,"""TO /  PRODUCE""B = physical     /         N = psychological",1
R_8finadprGjxTKTP,"""TO /  PRODUCE""B = physical     /         N = psychological",1
R_ahZZOGMuJqHBtGd,"""TO /  PRODUCE""B = physical     /         N = psychological",1
R_249FSn3J0TI9ZWt,"""TO /  PRODUCE""B = physical     /         N = psychological",1
R_0H5BNGYtHbJlJLn,"""TO /  PRODUCE""B = physical     /         N = psychological",1
R_20ntoiSqvPVfdTT,"""TO /  PRODUCE""B = physical     /         N = psychological",1
R_4H1Izll8EGknlaJ,"""TO /  PRODUCE""B = physical     /         N = psychological",1
R_8hTzTWhIt3n7AHz,"""TO /  PRODUCE""B = physical     /         N = psychological",1
R_1MqpDS8VpRmCxGR,"""TO /  PRODUCE""B = physical     /         N = psychological",1
R_3XikxXHI9f3RNY1,"""TO /  PRODUCE""B = physical     /         N = psychological",1
R_bawhqfyJXOGMbZz,"""TO /  PRODUCE""B = physical     /         N = psychological",1
R_9STal68um6rtI45,"""TO /  PRODUCE""B = physical     /         N = psychological",1
R_3NMmCSjk8xZPyHH,"""TO /  PRODUCE""B = physical     /         N = psychological",1
R_6zMVC9kuhl7oD5j,"""TO /  PRODUCE""B = physical     /         N = psychological",1
R_9ua0FR0zNLyRqa9,"""TO /  PRODUCE""B = physical     /         N = psychological",1
R_eyQ92M2faxNQWFf,"""TO /  PRODUCE""B = physical     /         N = psychological",1
R_7379KPKAfmA5Sy9,"""TO /  PRODUCE""B = physical     /         N = psychological",1
R_8868VvS8DH4InYh,Timing-First Click.46,0
R_brBsncrK2secV7v,Timing-First Click.46,0
R_cIay1PiBWtSgPpr,Timing-First Click.46,0
R_4IrZFD1AjeRZm1T,Timing-First Click.46,0
R_8finadprGjxTKTP,Timing-First Click.46,0
R_ahZZOGMuJqHBtGd,Timing-First Click.46,0
R_249FSn3J0TI9ZWt,Timing-First Click.46,0
R_0H5BNGYtHbJlJLn,Timing-First Click.46,0
R_20ntoiSqvPVfdTT,Timing-First Click.46,0
R_4H1Izll8EGknlaJ,Timing-First Click.46,0
R_8hTzTWhIt3n7AHz,Timing-First Click.46,0
R_1MqpDS8VpRmCxGR,Timing-First Click.46,0
R_3XikxXHI9f3RNY1,Timing-First Click.46,0
R_bawhqfyJXOGMbZz,Timing-First Click.46,0
R_9STal68um6rtI45,Timing-First Click.46,0
R_3NMmCSjk8xZPyHH,Timing-First Click.46,0
R_6zMVC9kuhl7oD5j,Timing-First Click.46,0
R_9ua0FR0zNLyRqa9,Timing-First Click.46,0
R_eyQ92M2faxNQWFf,Timing-First Click.46,0
R_7379KPKAfmA5Sy9,Timing-First Click.46,0
R_8868VvS8DH4InYh,Timing-Last Click.46,0
R_brBsncrK2secV7v,Timing-Last Click.46,0
R_cIay1PiBWtSgPpr,Timing-Last Click.46,0
R_4IrZFD1AjeRZm1T,Timing-Last Click.46,0
R_8finadprGjxTKTP,Timing-Last Click.46,0
R_ahZZOGMuJqHBtGd,Timing-Last Click.46,0
R_249FSn3J0TI9ZWt,Timing-Last Click.46,0
R_0H5BNGYtHbJlJLn,Timing-Last Click.46,0
R_20ntoiSqvPVfdTT,Timing-Last Click.46,0
R_4H1Izll8EGknlaJ,Timing-Last Click.46,0
R_8hTzTWhIt3n7AHz,Timing-Last Click.46,0
R_1MqpDS8VpRmCxGR,Timing-Last Click.46,0
R_3XikxXHI9f3RNY1,Timing-Last Click.46,0
R_bawhqfyJXOGMbZz,Timing-Last Click.46,0
R_9STal68um6rtI45,Timing-Last Click.46,0
R_3NMmCSjk8xZPyHH,Timing-Last Click.46,0
R_6zMVC9kuhl7oD5j,Timing-Last Click.46,0
R_9ua0FR0zNLyRqa9,Timing-Last Click.46,0
R_eyQ92M2faxNQWFf,Timing-Last Click.46,0
R_7379KPKAfmA5Sy9,Timing-Last Click.46,0
R_8868VvS8DH4InYh,Timing-Page Submit.46,1.07
R_brBsncrK2secV7v,Timing-Page Submit.46,1.051
R_cIay1PiBWtSgPpr,Timing-Page Submit.46,0.691
R_4IrZFD1AjeRZm1T,Timing-Page Submit.46,1.084
R_8finadprGjxTKTP,Timing-Page Submit.46,0.79
R_ahZZOGMuJqHBtGd,Timing-Page Submit.46,0.873
R_249FSn3J0TI9ZWt,Timing-Page Submit.46,1.643
R_0H5BNGYtHbJlJLn,Timing-Page Submit.46,1.16
R_20ntoiSqvPVfdTT,Timing-Page Submit.46,0.923
R_4H1Izll8EGknlaJ,Timing-Page Submit.46,0.962
R_8hTzTWhIt3n7AHz,Timing-Page Submit.46,0.724
R_1MqpDS8VpRmCxGR,Timing-Page Submit.46,0.82
R_3XikxXHI9f3RNY1,Timing-Page Submit.46,1.109
R_bawhqfyJXOGMbZz,Timing-Page Submit.46,0.758
R_9STal68um6rtI45,Timing-Page Submit.46,1.34
R_3NMmCSjk8xZPyHH,Timing-Page Submit.46,1.456
R_6zMVC9kuhl7oD5j,Timing-Page Submit.46,1.308
R_9ua0FR0zNLyRqa9,Timing-Page Submit.46,0.657
R_eyQ92M2faxNQWFf,Timing-Page Submit.46,1.042
R_7379KPKAfmA5Sy9,Timing-Page Submit.46,1.332
R_8868VvS8DH4InYh,Timing-Click Count.46,0
R_brBsncrK2secV7v,Timing-Click Count.46,0
R_cIay1PiBWtSgPpr,Timing-Click Count.46,0
R_4IrZFD1AjeRZm1T,Timing-Click Count.46,0
R_8finadprGjxTKTP,Timing-Click Count.46,0
R_ahZZOGMuJqHBtGd,Timing-Click Count.46,0
R_249FSn3J0TI9ZWt,Timing-Click Count.46,0
R_0H5BNGYtHbJlJLn,Timing-Click Count.46,0
R_20ntoiSqvPVfdTT,Timing-Click Count.46,0
R_4H1Izll8EGknlaJ,Timing-Click Count.46,0
R_8hTzTWhIt3n7AHz,Timing-Click Count.46,0
R_1MqpDS8VpRmCxGR,Timing-Click Count.46,0
R_3XikxXHI9f3RNY1,Timing-Click Count.46,0
R_bawhqfyJXOGMbZz,Timing-Click Count.46,0
R_9STal68um6rtI45,Timing-Click Count.46,0
R_3NMmCSjk8xZPyHH,Timing-Click Count.46,0
R_6zMVC9kuhl7oD5j,Timing-Click Count.46,0
R_9ua0FR0zNLyRqa9,Timing-Click Count.46,0
R_eyQ92M2faxNQWFf,Timing-Click Count.46,0
R_7379KPKAfmA5Sy9,Timing-Click Count.46,0
R_8868VvS8DH4InYh,"""TO /  SCULPT""B = physical     /         N = psychological",1
R_brBsncrK2secV7v,"""TO /  SCULPT""B = physical     /         N = psychological",1
R_cIay1PiBWtSgPpr,"""TO /  SCULPT""B = physical     /         N = psychological",2
R_4IrZFD1AjeRZm1T,"""TO /  SCULPT""B = physical     /         N = psychological",1
R_8finadprGjxTKTP,"""TO /  SCULPT""B = physical     /         N = psychological",1
R_ahZZOGMuJqHBtGd,"""TO /  SCULPT""B = physical     /         N = psychological",1
R_249FSn3J0TI9ZWt,"""TO /  SCULPT""B = physical     /         N = psychological",1
R_0H5BNGYtHbJlJLn,"""TO /  SCULPT""B = physical     /         N = psychological",1
R_20ntoiSqvPVfdTT,"""TO /  SCULPT""B = physical     /         N = psychological",1
R_4H1Izll8EGknlaJ,"""TO /  SCULPT""B = physical     /         N = psychological",1
R_8hTzTWhIt3n7AHz,"""TO /  SCULPT""B = physical     /         N = psychological",1
R_1MqpDS8VpRmCxGR,"""TO /  SCULPT""B = physical     /         N = psychological",1
R_3XikxXHI9f3RNY1,"""TO /  SCULPT""B = physical     /         N = psychological",1
R_bawhqfyJXOGMbZz,"""TO /  SCULPT""B = physical     /         N = psychological",1
R_9STal68um6rtI45,"""TO /  SCULPT""B = physical     /         N = psychological",1
R_3NMmCSjk8xZPyHH,"""TO /  SCULPT""B = physical     /         N = psychological",1
R_6zMVC9kuhl7oD5j,"""TO /  SCULPT""B = physical     /         N = psychological",1
R_9ua0FR0zNLyRqa9,"""TO /  SCULPT""B = physical     /         N = psychological",1
R_eyQ92M2faxNQWFf,"""TO /  SCULPT""B = physical     /         N = psychological",1
R_7379KPKAfmA5Sy9,"""TO /  SCULPT""B = physical     /         N = psychological",1
R_8868VvS8DH4InYh,Timing-First Click.47,0
R_brBsncrK2secV7v,Timing-First Click.47,0
R_cIay1PiBWtSgPpr,Timing-First Click.47,0
R_4IrZFD1AjeRZm1T,Timing-First Click.47,0
R_8finadprGjxTKTP,Timing-First Click.47,0
R_ahZZOGMuJqHBtGd,Timing-First Click.47,0
R_249FSn3J0TI9ZWt,Timing-First Click.47,0
R_0H5BNGYtHbJlJLn,Timing-First Click.47,0
R_20ntoiSqvPVfdTT,Timing-First Click.47,0
R_4H1Izll8EGknlaJ,Timing-First Click.47,0
R_8hTzTWhIt3n7AHz,Timing-First Click.47,0
R_1MqpDS8VpRmCxGR,Timing-First Click.47,0
R_3XikxXHI9f3RNY1,Timing-First Click.47,0
R_bawhqfyJXOGMbZz,Timing-First Click.47,0
R_9STal68um6rtI45,Timing-First Click.47,0
R_3NMmCSjk8xZPyHH,Timing-First Click.47,0
R_6zMVC9kuhl7oD5j,Timing-First Click.47,0
R_9ua0FR0zNLyRqa9,Timing-First Click.47,0
R_eyQ92M2faxNQWFf,Timing-First Click.47,0
R_7379KPKAfmA5Sy9,Timing-First Click.47,0
R_8868VvS8DH4InYh,Timing-Last Click.47,0
R_brBsncrK2secV7v,Timing-Last Click.47,0
R_cIay1PiBWtSgPpr,Timing-Last Click.47,0
R_4IrZFD1AjeRZm1T,Timing-Last Click.47,0
R_8finadprGjxTKTP,Timing-Last Click.47,0
R_ahZZOGMuJqHBtGd,Timing-Last Click.47,0
R_249FSn3J0TI9ZWt,Timing-Last Click.47,0
R_0H5BNGYtHbJlJLn,Timing-Last Click.47,0
R_20ntoiSqvPVfdTT,Timing-Last Click.47,0
R_4H1Izll8EGknlaJ,Timing-Last Click.47,0
R_8hTzTWhIt3n7AHz,Timing-Last Click.47,0
R_1MqpDS8VpRmCxGR,Timing-Last Click.47,0
R_3XikxXHI9f3RNY1,Timing-Last Click.47,0
R_bawhqfyJXOGMbZz,Timing-Last Click.47,0
R_9STal68um6rtI45,Timing-Last Click.47,0
R_3NMmCSjk8xZPyHH,Timing-Last Click.47,0
