ResponseID,Task,Word,Response,ReactionTime
R_4H1Izll8EGknlaJ,Phys/Psych,CARESS,1.0,1.114
R_4H1Izll8EGknlaJ,Phys/Psych,PET,2.0,0.769
R_4H1Izll8EGknlaJ,Phys/Psych,PRODUCE,1.0,0.962
R_4H1Izll8EGknlaJ,Phys/Psych,SCULPT,1.0,1.073
R_4H1Izll8EGknlaJ,Phys/Psych,TWINKLE,1.0,1.298
R_4H1Izll8EGknlaJ,Phys/Psych,DECORATE,1.0,1.192
R_4H1Izll8EGknlaJ,Phys/Psych,PRAISE,2.0,1.025
R_4H1Izll8EGknlaJ,Phys/Psych,THRILL,2.0,1.184
R_4H1Izll8EGknlaJ,Phys/Psych,CONTENT,2.0,1.813
R_4H1Izll8EGknlaJ,Phys/Psych,APPRECIATE,2.0,0.979
R_4H1Izll8EGknlaJ,Phys/Psych,IMPRESS,2.0,1.916
R_4H1Izll8EGknlaJ,Phys/Psych,RESPECT,2.0,1.136
R_4H1Izll8EGknlaJ,Phys/Psych,ADMIRE,2.0,0.867
R_4H1Izll8EGknlaJ,Phys/Psych,ADORE,2.0,0.823
R_4H1Izll8EGknlaJ,Phys/Psych,CHERISH,2.0,0.814
R_4H1Izll8EGknlaJ,Phys/Psych,PULVERIZE,1.0,0.972
R_4H1Izll8EGknlaJ,Phys/Psych,SMASH,1.0,0.969
R_4H1Izll8EGknlaJ,Phys/Psych,KNIFE,1.0,1.056
R_4H1Izll8EGknlaJ,Phys/Psych,SLAUGHTER,1.0,1.123
R_4H1Izll8EGknlaJ,Phys/Psych,SLASH,1.0,1.165
R_4H1Izll8EGknlaJ,Phys/Psych,POLLUTE,1.0,0.978
R_4H1Izll8EGknlaJ,Phys/Psych,DELETE,2.0,1.244
R_4H1Izll8EGknlaJ,Phys/Psych,CORRODE,1.0,1.058
R_4H1Izll8EGknlaJ,Phys/Psych,DESTROY,1.0,0.902
R_4H1Izll8EGknlaJ,Phys/Psych,DIRTY,1.0,1.284
R_4H1Izll8EGknlaJ,Phys/Psych,LAMENT,2.0,1.134
R_4H1Izll8EGknlaJ,Phys/Psych,DISTRESS,2.0,0.812
R_4H1Izll8EGknlaJ,Phys/Psych,OFFEND,1.0,0.941
R_4H1Izll8EGknlaJ,Phys/Psych,DISPLEASE,2.0,1.344
R_4H1Izll8EGknlaJ,Phys/Psych,DISMAY,2.0,1.138
R_4H1Izll8EGknlaJ,Phys/Psych,CRITICIZE,2.0,0.907
R_4H1Izll8EGknlaJ,Phys/Psych,DREAD,2.0,1.181
R_4H1Izll8EGknlaJ,Phys/Psych,MOURN,2.0,0.989
R_4H1Izll8EGknlaJ,Phys/Psych,LOATHE,2.0,1.267
R_4H1Izll8EGknlaJ,Phys/Psych,WORRY,1.0,0.948
R_8hTzTWhIt3n7AHz,Valence,DELIGHT,1.0,0.632
R_8hTzTWhIt3n7AHz,Valence,DESPISE,2.0,0.632
R_8hTzTWhIt3n7AHz,Valence,BUILD,1.0,0.793
R_8hTzTWhIt3n7AHz,Valence,REPAIR,1.0,0.831
R_8hTzTWhIt3n7AHz,Valence,CARESS,1.0,0.987
R_8hTzTWhIt3n7AHz,Valence,PRODUCE,1.0,0.794
R_8hTzTWhIt3n7AHz,Valence,SCULPT,1.0,0.96
R_8hTzTWhIt3n7AHz,Valence,TWINKLE,1.0,0.929
R_8hTzTWhIt3n7AHz,Valence,DECORATE,1.0,0.668
R_8hTzTWhIt3n7AHz,Valence,PRAISE,1.0,0.606
R_8hTzTWhIt3n7AHz,Valence,THRILL,1.0,1.16
R_8hTzTWhIt3n7AHz,Valence,CONTENT,1.0,0.766
R_8hTzTWhIt3n7AHz,Valence,APPRECIATE,1.0,0.599
R_8hTzTWhIt3n7AHz,Valence,IMPRESS,1.0,0.75
R_8hTzTWhIt3n7AHz,Valence,LIKE,1.0,0.573
R_8hTzTWhIt3n7AHz,Valence,RESPECT,1.0,0.677
R_8hTzTWhIt3n7AHz,Valence,ADMIRE,1.0,0.776
R_8hTzTWhIt3n7AHz,Valence,ADORE,1.0,0.539
R_8hTzTWhIt3n7AHz,Valence,CHERISH,1.0,0.722
R_8hTzTWhIt3n7AHz,Valence,PULVERIZE,2.0,0.634
R_8hTzTWhIt3n7AHz,Valence,SMASH,2.0,0.626
R_8hTzTWhIt3n7AHz,Valence,KNIFE,2.0,0.741
R_8hTzTWhIt3n7AHz,Valence,SLAUGHTER,2.0,0.86
R_8hTzTWhIt3n7AHz,Valence,SLASH,2.0,0.637
R_8hTzTWhIt3n7AHz,Valence,POLLUTE,2.0,0.711
R_8hTzTWhIt3n7AHz,Valence,DELETE,2.0,1.743
R_8hTzTWhIt3n7AHz,Valence,CORRODE,2.0,1.076
R_8hTzTWhIt3n7AHz,Valence,DESTROY,2.0,0.623
R_8hTzTWhIt3n7AHz,Valence,DIRTY,2.0,0.718
R_8hTzTWhIt3n7AHz,Valence,LAMENT,2.0,0.738
R_8hTzTWhIt3n7AHz,Valence,DISTRESS,2.0,0.723
R_8hTzTWhIt3n7AHz,Valence,OFFEND,2.0,0.663
R_8hTzTWhIt3n7AHz,Valence,DISPLEASE,2.0,0.919
R_8hTzTWhIt3n7AHz,Valence,DISMAY,2.0,0.641
R_8hTzTWhIt3n7AHz,Valence,CRITICIZE,2.0,1.178
R_8hTzTWhIt3n7AHz,Valence,DREAD,2.0,0.574
R_8hTzTWhIt3n7AHz,Valence,MOURN,2.0,0.602
R_8hTzTWhIt3n7AHz,Valence,LOATHE,2.0,0.653
R_8hTzTWhIt3n7AHz,Valence,WORRY,2.0,0.628
R_8hTzTWhIt3n7AHz,Phys/Psych,TRUST,2.0,0.729
R_8hTzTWhIt3n7AHz,Phys/Psych,PINCH,1.0,0.729
R_8hTzTWhIt3n7AHz,Phys/Psych,REGRET,2.0,0.729
R_8hTzTWhIt3n7AHz,Phys/Psych,BUILD,1.0,0.729
R_8hTzTWhIt3n7AHz,Phys/Psych,CUDDLE,1.0,0.781
R_8hTzTWhIt3n7AHz,Phys/Psych,REPAIR,1.0,1.088
R_8hTzTWhIt3n7AHz,Phys/Psych,CARESS,1.0,0.807
R_8hTzTWhIt3n7AHz,Phys/Psych,PET,1.0,1.052
R_8hTzTWhIt3n7AHz,Phys/Psych,PRODUCE,1.0,0.724
R_8hTzTWhIt3n7AHz,Phys/Psych,SCULPT,1.0,0.747
R_8hTzTWhIt3n7AHz,Phys/Psych,TWINKLE,1.0,0.933
R_8hTzTWhIt3n7AHz,Phys/Psych,DECORATE,1.0,1.299
R_8hTzTWhIt3n7AHz,Phys/Psych,PRAISE,2.0,0.671
R_8hTzTWhIt3n7AHz,Phys/Psych,THRILL,2.0,0.854
R_8hTzTWhIt3n7AHz,Phys/Psych,CONTENT,2.0,1.39
R_8hTzTWhIt3n7AHz,Phys/Psych,APPRECIATE,2.0,0.955
R_8hTzTWhIt3n7AHz,Phys/Psych,IMPRESS,2.0,0.725
R_8hTzTWhIt3n7AHz,Phys/Psych,RESPECT,2.0,0.878
R_8hTzTWhIt3n7AHz,Phys/Psych,ADMIRE,1.0,1.704
R_8hTzTWhIt3n7AHz,Phys/Psych,ADORE,2.0,0.706
R_8hTzTWhIt3n7AHz,Phys/Psych,CHERISH,2.0,1.235
R_8hTzTWhIt3n7AHz,Phys/Psych,PULVERIZE,1.0,0.817
R_8hTzTWhIt3n7AHz,Phys/Psych,SMASH,1.0,0.813
R_8hTzTWhIt3n7AHz,Phys/Psych,KNIFE,1.0,0.785
R_8hTzTWhIt3n7AHz,Phys/Psych,SLAUGHTER,1.0,1.186
R_8hTzTWhIt3n7AHz,Phys/Psych,SLASH,1.0,0.902
R_8hTzTWhIt3n7AHz,Phys/Psych,POLLUTE,1.0,1.134
R_8hTzTWhIt3n7AHz,Phys/Psych,DELETE,1.0,1.358
R_8hTzTWhIt3n7AHz,Phys/Psych,CORRODE,1.0,1.122
R_8hTzTWhIt3n7AHz,Phys/Psych,DESTROY,1.0,0.817
R_8hTzTWhIt3n7AHz,Phys/Psych,DIRTY,1.0,0.882
R_8hTzTWhIt3n7AHz,Phys/Psych,LAMENT,2.0,0.912
R_8hTzTWhIt3n7AHz,Phys/Psych,DISTRESS,2.0,0.863
R_8hTzTWhIt3n7AHz,Phys/Psych,OFFEND,2.0,1.049
R_8hTzTWhIt3n7AHz,Phys/Psych,DISPLEASE,2.0,0.946
R_8hTzTWhIt3n7AHz,Phys/Psych,DISMAY,2.0,0.911
R_8hTzTWhIt3n7AHz,Phys/Psych,CRITICIZE,2.0,0.894
R_8hTzTWhIt3n7AHz,Phys/Psych,DREAD,2.0,0.717
R_8hTzTWhIt3n7AHz,Phys/Psych,MOURN,2.0,0.905
R_8hTzTWhIt3n7AHz,Phys/Psych,LOATHE,2.0,0.857
R_8hTzTWhIt3n7AHz,Phys/Psych,WORRY,2.0,0.905
R_1MqpDS8VpRmCxGR,Valence,DELIGHT,1.0,0.763
R_1MqpDS8VpRmCxGR,Valence,DESPISE,2.0,0.763
R_1MqpDS8VpRmCxGR,Valence,BUILD,1.0,0.599
R_1MqpDS8VpRmCxGR,Valence,REPAIR,1.0,0.976
R_1MqpDS8VpRmCxGR,Valence,CARESS,2.0,0.691
R_1MqpDS8VpRmCxGR,Valence,PRODUCE,1.0,0.629
R_1MqpDS8VpRmCxGR,Valence,SCULPT,1.0,1.065
R_1MqpDS8VpRmCxGR,Valence,TWINKLE,1.0,1.066
R_1MqpDS8VpRmCxGR,Valence,DECORATE,1.0,0.722
R_1MqpDS8VpRmCxGR,Valence,PRAISE,1.0,0.657
R_1MqpDS8VpRmCxGR,Valence,THRILL,2.0,0.668
R_1MqpDS8VpRmCxGR,Valence,CONTENT,1.0,0.776
R_1MqpDS8VpRmCxGR,Valence,APPRECIATE,1.0,0.964
R_1MqpDS8VpRmCxGR,Valence,IMPRESS,1.0,0.784
R_1MqpDS8VpRmCxGR,Valence,LIKE,1.0,0.736
R_1MqpDS8VpRmCxGR,Valence,RESPECT,1.0,0.875
R_1MqpDS8VpRmCxGR,Valence,ADMIRE,1.0,0.848
R_1MqpDS8VpRmCxGR,Valence,ADORE,1.0,0.777
R_1MqpDS8VpRmCxGR,Valence,CHERISH,1.0,0.635
R_1MqpDS8VpRmCxGR,Valence,PULVERIZE,1.0,1.013
R_1MqpDS8VpRmCxGR,Valence,SMASH,2.0,0.893
R_1MqpDS8VpRmCxGR,Valence,KNIFE,1.0,1.023
R_1MqpDS8VpRmCxGR,Valence,SLAUGHTER,2.0,0.704
R_1MqpDS8VpRmCxGR,Valence,SLASH,2.0,1.08
R_1MqpDS8VpRmCxGR,Valence,POLLUTE,2.0,1.34
R_1MqpDS8VpRmCxGR,Valence,DELETE,2.0,0.688
R_1MqpDS8VpRmCxGR,Valence,CORRODE,2.0,0.768
R_1MqpDS8VpRmCxGR,Valence,DESTROY,2.0,0.808
R_1MqpDS8VpRmCxGR,Valence,DIRTY,2.0,0.621
R_1MqpDS8VpRmCxGR,Valence,LAMENT,1.0,1.174
R_1MqpDS8VpRmCxGR,Valence,DISTRESS,2.0,1.309
R_1MqpDS8VpRmCxGR,Valence,OFFEND,2.0,1.567
R_1MqpDS8VpRmCxGR,Valence,DISPLEASE,2.0,1.053
R_1MqpDS8VpRmCxGR,Valence,DISMAY,2.0,0.744
R_1MqpDS8VpRmCxGR,Valence,CRITICIZE,2.0,0.869
R_1MqpDS8VpRmCxGR,Valence,DREAD,2.0,0.707
R_1MqpDS8VpRmCxGR,Valence,MOURN,2.0,1.071
R_1MqpDS8VpRmCxGR,Valence,LOATHE,2.0,1.178
R_1MqpDS8VpRmCxGR,Valence,WORRY,2.0,0.744
R_1MqpDS8VpRmCxGR,Phys/Psych,TRUST,2.0,1.542
R_1MqpDS8VpRmCxGR,Phys/Psych,PINCH,1.0,1.542
R_1MqpDS8VpRmCxGR,Phys/Psych,REGRET,2.0,1.542
R_1MqpDS8VpRmCxGR,Phys/Psych,BUILD,1.0,1.542
R_1MqpDS8VpRmCxGR,Phys/Psych,CUDDLE,1.0,0.973
R_1MqpDS8VpRmCxGR,Phys/Psych,REPAIR,1.0,1.216
R_1MqpDS8VpRmCxGR,Phys/Psych,CARESS,2.0,0.61
R_1MqpDS8VpRmCxGR,Phys/Psych,PET,2.0,0.813
R_1MqpDS8VpRmCxGR,Phys/Psych,PRODUCE,1.0,0.82
R_1MqpDS8VpRmCxGR,Phys/Psych,SCULPT,1.0,1.092
R_1MqpDS8VpRmCxGR,Phys/Psych,TWINKLE,2.0,1.035
R_1MqpDS8VpRmCxGR,Phys/Psych,DECORATE,1.0,1.342
R_1MqpDS8VpRmCxGR,Phys/Psych,PRAISE,2.0,1.062
R_1MqpDS8VpRmCxGR,Phys/Psych,THRILL,2.0,0.747
R_1MqpDS8VpRmCxGR,Phys/Psych,CONTENT,2.0,0.941
R_1MqpDS8VpRmCxGR,Phys/Psych,APPRECIATE,,2.006
R_1MqpDS8VpRmCxGR,Phys/Psych,IMPRESS,2.0,0.943
R_1MqpDS8VpRmCxGR,Phys/Psych,RESPECT,2.0,0.988
R_1MqpDS8VpRmCxGR,Phys/Psych,ADMIRE,1.0,1.266
R_1MqpDS8VpRmCxGR,Phys/Psych,ADORE,2.0,1.002
R_1MqpDS8VpRmCxGR,Phys/Psych,CHERISH,2.0,0.671
R_1MqpDS8VpRmCxGR,Phys/Psych,PULVERIZE,1.0,0.974
R_1MqpDS8VpRmCxGR,Phys/Psych,SMASH,1.0,0.868
R_1MqpDS8VpRmCxGR,Phys/Psych,KNIFE,1.0,0.755
R_1MqpDS8VpRmCxGR,Phys/Psych,SLAUGHTER,1.0,0.916
R_1MqpDS8VpRmCxGR,Phys/Psych,SLASH,2.0,0.735
R_1MqpDS8VpRmCxGR,Phys/Psych,POLLUTE,,2.048
R_1MqpDS8VpRmCxGR,Phys/Psych,DELETE,2.0,0.942
R_1MqpDS8VpRmCxGR,Phys/Psych,CORRODE,1.0,1.713
R_1MqpDS8VpRmCxGR,Phys/Psych,DESTROY,1.0,0.92
R_1MqpDS8VpRmCxGR,Phys/Psych,DIRTY,2.0,1.377
R_1MqpDS8VpRmCxGR,Phys/Psych,LAMENT,2.0,0.86
R_1MqpDS8VpRmCxGR,Phys/Psych,DISTRESS,2.0,0.924
R_1MqpDS8VpRmCxGR,Phys/Psych,OFFEND,2.0,0.871
R_1MqpDS8VpRmCxGR,Phys/Psych,DISPLEASE,2.0,0.668
R_1MqpDS8VpRmCxGR,Phys/Psych,DISMAY,2.0,0.798
R_1MqpDS8VpRmCxGR,Phys/Psych,CRITICIZE,2.0,0.995
R_1MqpDS8VpRmCxGR,Phys/Psych,DREAD,2.0,1.02
R_1MqpDS8VpRmCxGR,Phys/Psych,MOURN,2.0,0.979
R_1MqpDS8VpRmCxGR,Phys/Psych,LOATHE,2.0,0.838
R_1MqpDS8VpRmCxGR,Phys/Psych,WORRY,2.0,0.856
R_3XikxXHI9f3RNY1,Valence,DELIGHT,1.0,1.034
R_3XikxXHI9f3RNY1,Valence,DESPISE,1.0,1.034
R_3XikxXHI9f3RNY1,Valence,BUILD,1.0,1.09
R_3XikxXHI9f3RNY1,Valence,REPAIR,,2.009
R_3XikxXHI9f3RNY1,Valence,CARESS,1.0,1.272
R_3XikxXHI9f3RNY1,Valence,PRODUCE,1.0,1.282
R_3XikxXHI9f3RNY1,Valence,SCULPT,1.0,1.022
R_3XikxXHI9f3RNY1,Valence,TWINKLE,1.0,1.198
R_3XikxXHI9f3RNY1,Valence,DECORATE,1.0,1.095
R_3XikxXHI9f3RNY1,Valence,PRAISE,1.0,0.673
R_3XikxXHI9f3RNY1,Valence,THRILL,,2.009
R_3XikxXHI9f3RNY1,Valence,CONTENT,1.0,0.857
R_3XikxXHI9f3RNY1,Valence,APPRECIATE,1.0,0.94
R_3XikxXHI9f3RNY1,Valence,IMPRESS,1.0,0.425
R_3XikxXHI9f3RNY1,Valence,LIKE,1.0,0.114
R_3XikxXHI9f3RNY1,Valence,RESPECT,1.0,1.147
R_3XikxXHI9f3RNY1,Valence,ADMIRE,1.0,0.872
R_3XikxXHI9f3RNY1,Valence,ADORE,1.0,1.39
R_3XikxXHI9f3RNY1,Valence,CHERISH,1.0,1.034
R_3XikxXHI9f3RNY1,Valence,PULVERIZE,2.0,1.058
R_3XikxXHI9f3RNY1,Valence,SMASH,2.0,0.91
R_3XikxXHI9f3RNY1,Valence,KNIFE,2.0,1.01
R_3XikxXHI9f3RNY1,Valence,SLAUGHTER,2.0,0.882
R_3XikxXHI9f3RNY1,Valence,SLASH,2.0,0.827
R_3XikxXHI9f3RNY1,Valence,POLLUTE,2.0,0.848
R_3XikxXHI9f3RNY1,Valence,DELETE,,2.011
R_3XikxXHI9f3RNY1,Valence,CORRODE,2.0,0.763
R_3XikxXHI9f3RNY1,Valence,DESTROY,2.0,0.826
R_3XikxXHI9f3RNY1,Valence,DIRTY,2.0,0.747
R_3XikxXHI9f3RNY1,Valence,LAMENT,2.0,1.193
R_3XikxXHI9f3RNY1,Valence,DISTRESS,2.0,1.078
R_3XikxXHI9f3RNY1,Valence,OFFEND,2.0,0.808
R_3XikxXHI9f3RNY1,Valence,DISPLEASE,2.0,0.955
R_3XikxXHI9f3RNY1,Valence,DISMAY,2.0,1.165
R_3XikxXHI9f3RNY1,Valence,CRITICIZE,2.0,0.933
R_3XikxXHI9f3RNY1,Valence,DREAD,2.0,1.03
R_3XikxXHI9f3RNY1,Valence,MOURN,2.0,0.829
R_3XikxXHI9f3RNY1,Valence,LOATHE,2.0,0.787
R_3XikxXHI9f3RNY1,Valence,WORRY,2.0,1.68
R_3XikxXHI9f3RNY1,Phys/Psych,TRUST,2.0,0.697
R_3XikxXHI9f3RNY1,Phys/Psych,PINCH,1.0,0.697
R_3XikxXHI9f3RNY1,Phys/Psych,REGRET,2.0,0.697
R_3XikxXHI9f3RNY1,Phys/Psych,BUILD,1.0,0.697
R_3XikxXHI9f3RNY1,Phys/Psych,CUDDLE,1.0,0.886
R_3XikxXHI9f3RNY1,Phys/Psych,REPAIR,1.0,1.215
R_3XikxXHI9f3RNY1,Phys/Psych,CARESS,2.0,0.941
R_3XikxXHI9f3RNY1,Phys/Psych,PET,1.0,0.868
R_3XikxXHI9f3RNY1,Phys/Psych,PRODUCE,1.0,1.109
R_3XikxXHI9f3RNY1,Phys/Psych,SCULPT,1.0,1.017
R_3XikxXHI9f3RNY1,Phys/Psych,TWINKLE,1.0,0.298
R_3XikxXHI9f3RNY1,Phys/Psych,DECORATE,1.0,0.996
R_3XikxXHI9f3RNY1,Phys/Psych,PRAISE,1.0,0.77
R_3XikxXHI9f3RNY1,Phys/Psych,THRILL,,2.009
R_3XikxXHI9f3RNY1,Phys/Psych,CONTENT,2.0,1.934
R_3XikxXHI9f3RNY1,Phys/Psych,APPRECIATE,2.0,1.052
R_3XikxXHI9f3RNY1,Phys/Psych,IMPRESS,2.0,0.975
R_3XikxXHI9f3RNY1,Phys/Psych,RESPECT,2.0,1.199
R_3XikxXHI9f3RNY1,Phys/Psych,ADMIRE,2.0,0.835
R_3XikxXHI9f3RNY1,Phys/Psych,ADORE,2.0,0.896
R_3XikxXHI9f3RNY1,Phys/Psych,CHERISH,2.0,0.994
R_3XikxXHI9f3RNY1,Phys/Psych,PULVERIZE,1.0,1.091
R_3XikxXHI9f3RNY1,Phys/Psych,SMASH,1.0,0.889
R_3XikxXHI9f3RNY1,Phys/Psych,KNIFE,1.0,1.586
R_3XikxXHI9f3RNY1,Phys/Psych,SLAUGHTER,1.0,0.935
R_3XikxXHI9f3RNY1,Phys/Psych,SLASH,2.0,0.294
R_3XikxXHI9f3RNY1,Phys/Psych,POLLUTE,1.0,1.113
R_3XikxXHI9f3RNY1,Phys/Psych,DELETE,1.0,1.685
R_3XikxXHI9f3RNY1,Phys/Psych,CORRODE,1.0,1.042
R_3XikxXHI9f3RNY1,Phys/Psych,DESTROY,,2.01
R_3XikxXHI9f3RNY1,Phys/Psych,DIRTY,,2.009
R_3XikxXHI9f3RNY1,Phys/Psych,LAMENT,2.0,1.508
R_3XikxXHI9f3RNY1,Phys/Psych,DISTRESS,2.0,1.329
R_3XikxXHI9f3RNY1,Phys/Psych,OFFEND,1.0,1.467
R_3XikxXHI9f3RNY1,Phys/Psych,DISPLEASE,2.0,1.604
R_3XikxXHI9f3RNY1,Phys/Psych,DISMAY,2.0,0.985
R_3XikxXHI9f3RNY1,Phys/Psych,CRITICIZE,2.0,1.045
R_3XikxXHI9f3RNY1,Phys/Psych,DREAD,2.0,0.955
R_3XikxXHI9f3RNY1,Phys/Psych,MOURN,2.0,1.386
R_3XikxXHI9f3RNY1,Phys/Psych,LOATHE,2.0,0.871
R_3XikxXHI9f3RNY1,Phys/Psych,WORRY,2.0,1.014
R_bawhqfyJXOGMbZz,Valence,DELIGHT,1.0,0.755
R_bawhqfyJXOGMbZz,Valence,DESPISE,2.0,0.755
R_bawhqfyJXOGMbZz,Valence,BUILD,1.0,0.764
R_bawhqfyJXOGMbZz,Valence,REPAIR,1.0,1.022
R_bawhqfyJXOGMbZz,Valence,CARESS,1.0,0.765
R_bawhqfyJXOGMbZz,Valence,PRODUCE,1.0,0.947
R_bawhqfyJXOGMbZz,Valence,SCULPT,1.0,0.802
R_bawhqfyJXOGMbZz,Valence,TWINKLE,1.0,0.814
R_bawhqfyJXOGMbZz,Valence,DECORATE,2.0,0.806
R_bawhqfyJXOGMbZz,Valence,PRAISE,1.0,0.67
R_bawhqfyJXOGMbZz,Valence,THRILL,1.0,0.785
R_bawhqfyJXOGMbZz,Valence,CONTENT,1.0,0.777
R_bawhqfyJXOGMbZz,Valence,APPRECIATE,1.0,0.65
R_bawhqfyJXOGMbZz,Valence,IMPRESS,1.0,0.803
R_bawhqfyJXOGMbZz,Valence,LIKE,1.0,0.652
R_bawhqfyJXOGMbZz,Valence,RESPECT,1.0,0.75
R_bawhqfyJXOGMbZz,Valence,ADMIRE,1.0,0.85
R_bawhqfyJXOGMbZz,Valence,ADORE,1.0,0.608
R_bawhqfyJXOGMbZz,Valence,CHERISH,1.0,0.717
R_bawhqfyJXOGMbZz,Valence,PULVERIZE,2.0,0.757
R_bawhqfyJXOGMbZz,Valence,SMASH,2.0,1.017
R_bawhqfyJXOGMbZz,Valence,KNIFE,2.0,0.77
R_bawhqfyJXOGMbZz,Valence,SLAUGHTER,2.0,0.665
R_bawhqfyJXOGMbZz,Valence,SLASH,2.0,0.671
R_bawhqfyJXOGMbZz,Valence,POLLUTE,2.0,0.767
R_bawhqfyJXOGMbZz,Valence,DELETE,2.0,0.739
R_bawhqfyJXOGMbZz,Valence,CORRODE,2.0,0.865
R_bawhqfyJXOGMbZz,Valence,DESTROY,2.0,0.658
R_bawhqfyJXOGMbZz,Valence,DIRTY,2.0,0.68
R_bawhqfyJXOGMbZz,Valence,LAMENT,2.0,0.992
R_bawhqfyJXOGMbZz,Valence,DISTRESS,2.0,0.78
R_bawhqfyJXOGMbZz,Valence,OFFEND,2.0,0.686
R_bawhqfyJXOGMbZz,Valence,DISPLEASE,2.0,0.712
R_bawhqfyJXOGMbZz,Valence,DISMAY,2.0,0.957
R_bawhqfyJXOGMbZz,Valence,CRITICIZE,2.0,0.647
R_bawhqfyJXOGMbZz,Valence,DREAD,2.0,0.839
R_bawhqfyJXOGMbZz,Valence,MOURN,2.0,0.979
R_bawhqfyJXOGMbZz,Valence,LOATHE,2.0,0.827
R_bawhqfyJXOGMbZz,Valence,WORRY,2.0,0.797
R_bawhqfyJXOGMbZz,Phys/Psych,TRUST,2.0,0.738
R_bawhqfyJXOGMbZz,Phys/Psych,PINCH,1.0,0.738
R_bawhqfyJXOGMbZz,Phys/Psych,REGRET,2.0,0.738
R_bawhqfyJXOGMbZz,Phys/Psych,BUILD,1.0,0.738
R_bawhqfyJXOGMbZz,Phys/Psych,CUDDLE,1.0,0.988
R_bawhqfyJXOGMbZz,Phys/Psych,REPAIR,1.0,0.772
R_bawhqfyJXOGMbZz,Phys/Psych,CARESS,1.0,0.982
R_bawhqfyJXOGMbZz,Phys/Psych,PET,1.0,0.826
R_bawhqfyJXOGMbZz,Phys/Psych,PRODUCE,1.0,0.758
R_bawhqfyJXOGMbZz,Phys/Psych,SCULPT,1.0,0.717
R_bawhqfyJXOGMbZz,Phys/Psych,TWINKLE,1.0,1.212
R_bawhqfyJXOGMbZz,Phys/Psych,DECORATE,1.0,1.142
R_bawhqfyJXOGMbZz,Phys/Psych,PRAISE,2.0,0.862
R_bawhqfyJXOGMbZz,Phys/Psych,THRILL,2.0,0.95
R_bawhqfyJXOGMbZz,Phys/Psych,CONTENT,2.0,0.894
R_bawhqfyJXOGMbZz,Phys/Psych,APPRECIATE,2.0,0.798
R_bawhqfyJXOGMbZz,Phys/Psych,IMPRESS,2.0,0.904
R_bawhqfyJXOGMbZz,Phys/Psych,RESPECT,2.0,0.918
R_bawhqfyJXOGMbZz,Phys/Psych,ADMIRE,2.0,0.775
R_bawhqfyJXOGMbZz,Phys/Psych,ADORE,2.0,0.669
R_bawhqfyJXOGMbZz,Phys/Psych,CHERISH,2.0,0.796
R_bawhqfyJXOGMbZz,Phys/Psych,PULVERIZE,1.0,0.778
R_bawhqfyJXOGMbZz,Phys/Psych,SMASH,1.0,0.757
R_bawhqfyJXOGMbZz,Phys/Psych,KNIFE,1.0,1.103
R_bawhqfyJXOGMbZz,Phys/Psych,SLAUGHTER,1.0,0.914
R_bawhqfyJXOGMbZz,Phys/Psych,SLASH,1.0,1.097
R_bawhqfyJXOGMbZz,Phys/Psych,POLLUTE,1.0,0.938
R_bawhqfyJXOGMbZz,Phys/Psych,DELETE,1.0,1.375
R_bawhqfyJXOGMbZz,Phys/Psych,CORRODE,1.0,1.07
R_bawhqfyJXOGMbZz,Phys/Psych,DESTROY,1.0,0.67
R_bawhqfyJXOGMbZz,Phys/Psych,DIRTY,1.0,0.999
R_bawhqfyJXOGMbZz,Phys/Psych,LAMENT,2.0,0.822
R_bawhqfyJXOGMbZz,Phys/Psych,DISTRESS,2.0,0.841
R_bawhqfyJXOGMbZz,Phys/Psych,OFFEND,2.0,1.198
R_bawhqfyJXOGMbZz,Phys/Psych,DISPLEASE,2.0,0.867
R_bawhqfyJXOGMbZz,Phys/Psych,DISMAY,2.0,0.881
R_bawhqfyJXOGMbZz,Phys/Psych,CRITICIZE,2.0,0.792
R_bawhqfyJXOGMbZz,Phys/Psych,DREAD,2.0,0.853
R_bawhqfyJXOGMbZz,Phys/Psych,MOURN,2.0,0.746
R_bawhqfyJXOGMbZz,Phys/Psych,LOATHE,2.0,0.717
R_bawhqfyJXOGMbZz,Phys/Psych,WORRY,2.0,1.128
R_9STal68um6rtI45,Valence,DELIGHT,1.0,1.152
R_9STal68um6rtI45,Valence,DESPISE,2.0,1.152
R_9STal68um6rtI45,Valence,BUILD,,2.002
R_9STal68um6rtI45,Valence,REPAIR,1.0,1.343
R_9STal68um6rtI45,Valence,CARESS,2.0,1.895
R_9STal68um6rtI45,Valence,PRODUCE,1.0,1.423
R_9STal68um6rtI45,Valence,SCULPT,1.0,1.542
R_9STal68um6rtI45,Valence,TWINKLE,1.0,1.797
R_9STal68um6rtI45,Valence,DECORATE,1.0,1.064
R_9STal68um6rtI45,Valence,PRAISE,1.0,1.371
R_9STal68um6rtI45,Valence,THRILL,2.0,1.724
R_9STal68um6rtI45,Valence,CONTENT,1.0,1.216
R_9STal68um6rtI45,Valence,APPRECIATE,1.0,1.743
R_9STal68um6rtI45,Valence,IMPRESS,1.0,1.251
R_9STal68um6rtI45,Valence,LIKE,1.0,1.066
R_9STal68um6rtI45,Valence,RESPECT,1.0,1.256
R_9STal68um6rtI45,Valence,ADMIRE,1.0,0.874
R_9STal68um6rtI45,Valence,ADORE,1.0,1.332
